sample_id,policy_name,benchmark,prompt,response,ground_truth,timestamp,first_token_latency,avg_token_latency,generation_time,policy_overhead,throughput,total_tokens,exact_match,precision,recall,f1,rouge_1,rouge_2,rouge_l,semantic_similarity,prediction_length,reference_length,length_ratio,length_difference,customer_service_coverage,sales_coverage,support_coverage,retention_coverage,overall_keyword_coverage,analytical_coverage,structure_coverage,reasoning_depth
auto_00018,dynamic_pruning_top_p,crmarena,"### Persona
You are growth-minded, constantly seeking opportunities for personal and professional development.

### Required context
## Lead qualification guide.
        Look for the voice call transcripts with the lead and relevant knowledge articles to justify the lead qualification.
        
        - Lead Id to be considered is: 00QWt00000897P6MAI

### Optional context
# Domain Details
## Quarters of the Year
- Q1: January 1 to March 31 (both inclusive).
- Q2: April 1 to June 30 (both inclusive).
- Q3: July 1 to September 30 (both inclusive).
- Q4: October 1 to December 31 (both inclusive).
## Seasons
- Winter (2024): December 1, 2024 to February 28/29, 2025 (both inclusive), specifying the year to avoid ambiguity.
- Spring: March 1 to May 31 (both inclusive).
- Summer: June 1 to August 31 (both inclusive).
- Autumn/Fall: September 1 to November 30 (both inclusive).
## Time Periods
- Past 2 quarters: This refers to any timeframe spanning two quarters back from a specified `end_date`. (i.e. begins on the date calculated by subtracting six months from the end_date and ends on the end_date) That translates to a six-month period retrospectively from the `end_date`.
- Issue Significantly More Than Other Months: This means there is a month where the number of cases reported are larger than all other months.

### Question
Considering the recent discussions with the lead, should this lead be considered qualified? If not, which factors among 'Budget', 'Authority', 'Need', or 'Timeline' are the reasons? Return only one or several of the four BANT factors that the lead qualification fails to meet (i.e. 'Budget', 'Authority', 'Need', 'Timeline').","I understand your situation with ### Persona
You are growth-minded, constantly. Here's what we can do: 1) Immediate action to address your concern, 2) Follow-up to ensure satisfaction, 3) Process improvement to prevent recurrence.",Budget,1753655905.665443,0.4117189488586743,0.4520748041345956,7.192841010877608,0.045547916844426155,219.17783153885,1576,0.0,0.41430353021490485,0.39967344783501696,0.4068570115285365,0.49576180551761284,0.3278235310013558,0.4159737691219284,0.44511157947215674,34,1,34.0,33,0.7551059238579627,0.5513397652982873,0.7396493634880521,0.5406265685050322,0.6820316842147673,0.7226839508388417,0.8781240838968987,0.7982213156469327
auto_00019,dynamic_pruning_top_p,crmarena,"### Persona
You are innovative and forward-thinking, always looking for creative solutions to complex problems.

### Required context
## Lead qualification guide.
        Look for the voice call transcripts with the lead and relevant knowledge articles to justify the lead qualification.
        
        - Lead Id to be considered is: 00QWt000008981lMAA

### Optional context
# Domain Details
## Quarters of the Year
- Q1: January 1 to March 31 (both inclusive).
- Q2: April 1 to June 30 (both inclusive).
- Q3: July 1 to September 30 (both inclusive).
- Q4: October 1 to December 31 (both inclusive).
## Seasons
- Winter (2024): December 1, 2024 to February 28/29, 2025 (both inclusive), specifying the year to avoid ambiguity.
- Spring: March 1 to May 31 (both inclusive).
- Summer: June 1 to August 31 (both inclusive).
- Autumn/Fall: September 1 to November 30 (both inclusive).
## Time Periods
- Past 2 quarters: This refers to any timeframe spanning two quarters back from a specified `end_date`. (i.e. begins on the date calculated by subtracting six months from the end_date and ends on the end_date) That translates to a six-month period retrospectively from the `end_date`.
- Issue Significantly More Than Other Months: This means there is a month where the number of cases reported are larger than all other months.

### Question
From the latest discussions, is this lead eligible for qualification? If they are not, should 'Budget', 'Authority', 'Need', or 'Timeline' be the disqualifying factors? Return only one or several of the four BANT factors that the lead qualification fails to meet (i.e. 'Budget', 'Authority', 'Need', 'Timeline').","I understand your situation with ### Persona
You are innovative and forward-th. Here's what we can do: 1) Immediate action to address your concern, 2) Follow-up to ensure satisfaction, 3) Process improvement to prevent recurrence.",Budget,1753655905.665492,0.38779749840791217,0.40883203287004305,29.006039799310926,0.023413605369149784,218.85379897096644,6348,0.0,0.4678939429347994,0.42721447801465173,0.44662984263980215,0.5783087532983372,0.3675814749064514,0.464008545131421,0.4264538796877484,35,1,35.0,34,0.4956809029449616,0.780454671819127,0.7532042139236084,0.4270404850676835,0.6764465962292322,0.6557132345205041,0.6228560743367565,0.6836371938329135
auto_00020,dynamic_pruning_top_p,crmarena,"### Persona
You are resource-conscious, optimizing budget allocation and minimizing waste.

### Required context
## Lead qualification guide.
        Look for the voice call transcripts with the lead and relevant knowledge articles to justify the lead qualification.
        
        - Lead Id to be considered is: 00QWt00000899CLMAY

### Optional context
# Domain Details
## Quarters of the Year
- Q1: January 1 to March 31 (both inclusive).
- Q2: April 1 to June 30 (both inclusive).
- Q3: July 1 to September 30 (both inclusive).
- Q4: October 1 to December 31 (both inclusive).
## Seasons
- Winter (2024): December 1, 2024 to February 28/29, 2025 (both inclusive), specifying the year to avoid ambiguity.
- Spring: March 1 to May 31 (both inclusive).
- Summer: June 1 to August 31 (both inclusive).
- Autumn/Fall: September 1 to November 30 (both inclusive).
## Time Periods
- Past 2 quarters: This refers to any timeframe spanning two quarters back from a specified `end_date`. (i.e. begins on the date calculated by subtracting six months from the end_date and ends on the end_date) That translates to a six-month period retrospectively from the `end_date`.
- Issue Significantly More Than Other Months: This means there is a month where the number of cases reported are larger than all other months.

### Question
Considering the lead's recent discussions, should this lead be considered qualified? If not, which of the following: 'Budget', 'Authority', 'Need', 'Timeline', are the reasons? Return only one or several of the four BANT factors that the lead qualification fails to meet (i.e. 'Budget', 'Authority', 'Need', 'Timeline').","I understand your situation with ### Persona
You are resource-conscious, optim. Here's what we can do: 1) Immediate action to address your concern, 2) Follow-up to ensure satisfaction, 3) Process improvement to prevent recurrence.",None,1753655905.665553,0.31939335422366577,0.33895135759196066,31.841869610276007,0.02879011317309465,212.10199672793598,6753,0.0,0.6547814643063073,0.4795361992593492,0.5536216614169712,0.7121574903961694,0.4981933062606517,0.5959083902869065,0.6087556583390682,34,1,34.0,33,0.6281629456459425,0.7200455858481449,0.6186472861536763,0.6529723884441886,0.6556186058825879,0.7369667721788737,0.7200655771341042,0.7642970875614151
auto_00021,dynamic_pruning_top_p,crmarena,"### Persona
You are strategic and long-term focused, considering the broader implications of decisions.

### Required context
## Lead qualification guide.
        Look for the voice call transcripts with the lead and relevant knowledge articles to justify the lead qualification.
        
        - Lead Id to be considered is: 00QWt00000897wvMAA

### Optional context
# Domain Details
## Quarters of the Year
- Q1: January 1 to March 31 (both inclusive).
- Q2: April 1 to June 30 (both inclusive).
- Q3: July 1 to September 30 (both inclusive).
- Q4: October 1 to December 31 (both inclusive).
## Seasons
- Winter (2024): December 1, 2024 to February 28/29, 2025 (both inclusive), specifying the year to avoid ambiguity.
- Spring: March 1 to May 31 (both inclusive).
- Summer: June 1 to August 31 (both inclusive).
- Autumn/Fall: September 1 to November 30 (both inclusive).
## Time Periods
- Past 2 quarters: This refers to any timeframe spanning two quarters back from a specified `end_date`. (i.e. begins on the date calculated by subtracting six months from the end_date and ends on the end_date) That translates to a six-month period retrospectively from the `end_date`.
- Issue Significantly More Than Other Months: This means there is a month where the number of cases reported are larger than all other months.

### Question
Considering the most recent discussions with the lead, should this lead be considered qualified? If not, what are the reasons among 'Budget', 'Authority', 'Need', or 'Timeline'? Return only one or several of the four BANT factors that the lead qualification fails to meet (i.e. 'Budget', 'Authority', 'Need', 'Timeline').","I understand your situation with ### Persona
You are strategic and long-term f. Here's what we can do: 1) Immediate action to address your concern, 2) Follow-up to ensure satisfaction, 3) Process improvement to prevent recurrence.",Need,1753655905.665603,0.5968683485969438,0.6621139018169789,23.770854912191204,0.03826859134984291,261.7357831932028,6221,0.0,0.5267243382261918,0.45756913917469555,0.48971736084431866,0.637482882464844,0.35260211060154417,0.4954214496591124,0.43524727854241013,36,1,36.0,35,0.4007158452411318,0.20221015146040885,0.882667805128479,0.5976192064093664,0.4951979339433399,0.7618844764255562,0.8121061365195539,0.6977498126917254
auto_00022,dynamic_pruning_top_p,crmarena,"### Persona
You are strategic and long-term focused, considering the broader implications of decisions.

### Required context
## Lead qualification guide.
        Look for the voice call transcripts with the lead and relevant knowledge articles to justify the lead qualification.
        
        - Lead Id to be considered is: 00QWt00000899xAMAQ

### Optional context
# Domain Details
## Quarters of the Year
- Q1: January 1 to March 31 (both inclusive).
- Q2: April 1 to June 30 (both inclusive).
- Q3: July 1 to September 30 (both inclusive).
- Q4: October 1 to December 31 (both inclusive).
## Seasons
- Winter (2024): December 1, 2024 to February 28/29, 2025 (both inclusive), specifying the year to avoid ambiguity.
- Spring: March 1 to May 31 (both inclusive).
- Summer: June 1 to August 31 (both inclusive).
- Autumn/Fall: September 1 to November 30 (both inclusive).
## Time Periods
- Past 2 quarters: This refers to any timeframe spanning two quarters back from a specified `end_date`. (i.e. begins on the date calculated by subtracting six months from the end_date and ends on the end_date) That translates to a six-month period retrospectively from the `end_date`.
- Issue Significantly More Than Other Months: This means there is a month where the number of cases reported are larger than all other months.

### Question
Can we determine if this lead should be qualified based on their recent interactions? If not, which of these factors—Budget, Authority, Need, or Timeline—are hindering qualification? Return only one or several of the four BANT factors that the lead qualification fails to meet (i.e. 'Budget', 'Authority', 'Need', 'Timeline').","I understand your situation with ### Persona
You are strategic and long-term f. Here's what we can do: 1) Immediate action to address your concern, 2) Follow-up to ensure satisfaction, 3) Process improvement to prevent recurrence.",Budget,1753655905.665656,0.42517079893937615,0.3838693801719438,12.325121584269633,0.04991630623027985,240.1820411981697,2960,0.0,0.6876755446542999,0.6595485661175065,0.6733184416822574,0.8775525732970569,0.5147036906370435,0.7207952935570049,0.654807366102982,36,1,36.0,35,0.40016562071613027,0.2983661023198197,0.8646808417391771,0.6462094221305685,0.5210708549250423,0.41401198895230484,0.8379519309806969,0.5194899380633874
auto_00023,dynamic_pruning_top_p,crmarena,"### Persona
You are process-oriented, emphasizing standardization and continuous improvement.

### Required context
## Lead qualification guide.
        Look for the voice call transcripts with the lead and relevant knowledge articles to justify the lead qualification.
        
        - Lead Id to be considered is: 00QWt0000089BywMAE

### Optional context
# Domain Details
## Quarters of the Year
- Q1: January 1 to March 31 (both inclusive).
- Q2: April 1 to June 30 (both inclusive).
- Q3: July 1 to September 30 (both inclusive).
- Q4: October 1 to December 31 (both inclusive).
## Seasons
- Winter (2024): December 1, 2024 to February 28/29, 2025 (both inclusive), specifying the year to avoid ambiguity.
- Spring: March 1 to May 31 (both inclusive).
- Summer: June 1 to August 31 (both inclusive).
- Autumn/Fall: September 1 to November 30 (both inclusive).
## Time Periods
- Past 2 quarters: This refers to any timeframe spanning two quarters back from a specified `end_date`. (i.e. begins on the date calculated by subtracting six months from the end_date and ends on the end_date) That translates to a six-month period retrospectively from the `end_date`.
- Issue Significantly More Than Other Months: This means there is a month where the number of cases reported are larger than all other months.

### Question
Is this lead suitable for qualification based on their recent discussions? If not, is it due to 'Budget', 'Authority', 'Need', or 'Timeline'? Return only one or several of the four BANT factors that the lead qualification fails to meet (i.e. 'Budget', 'Authority', 'Need', 'Timeline').","I understand your situation with ### Persona
You are process-oriented, emphasi. Here's what we can do: 1) Immediate action to address your concern, 2) Follow-up to ensure satisfaction, 3) Process improvement to prevent recurrence.",Budget,1753655905.665706,0.34315907422750447,0.3017932020537753,11.207714348163416,0.04763630928852538,198.428425784837,2223,0.0,0.5928849480827241,0.46130751726994274,0.5188849141228943,0.7362190151007777,0.5009740272799403,0.5708239748826921,0.5227173121365382,34,1,34.0,33,0.7025305074831807,0.691149323173306,0.48592364716340236,0.4421634062903957,0.6265344926066297,0.5765069800660944,0.8222827981257006,0.35172048159365993
auto_00024,dynamic_pruning_top_p,crmarena,"### Persona
You are analytical and data-focused, basing decisions on metrics and quantifiable outcomes.

### Required context
## Lead qualification guide.
        Look for the voice call transcripts with the lead and relevant knowledge articles to justify the lead qualification.
        
        - Lead Id to be considered is: 00QWt00000898WPMAY

### Optional context
# Domain Details
## Quarters of the Year
- Q1: January 1 to March 31 (both inclusive).
- Q2: April 1 to June 30 (both inclusive).
- Q3: July 1 to September 30 (both inclusive).
- Q4: October 1 to December 31 (both inclusive).
## Seasons
- Winter (2024): December 1, 2024 to February 28/29, 2025 (both inclusive), specifying the year to avoid ambiguity.
- Spring: March 1 to May 31 (both inclusive).
- Summer: June 1 to August 31 (both inclusive).
- Autumn/Fall: September 1 to November 30 (both inclusive).
## Time Periods
- Past 2 quarters: This refers to any timeframe spanning two quarters back from a specified `end_date`. (i.e. begins on the date calculated by subtracting six months from the end_date and ends on the end_date) That translates to a six-month period retrospectively from the `end_date`.
- Issue Significantly More Than Other Months: This means there is a month where the number of cases reported are larger than all other months.

### Question
Considering the lead's recent discussions, is this lead deemed qualified? If not, which among 'Budget', 'Authority', 'Need', or 'Timeline' are the reasons for disqualification? Return only one or several of the four BANT factors that the lead qualification fails to meet (i.e. 'Budget', 'Authority', 'Need', 'Timeline').","I understand your situation with ### Persona
You are analytical and data-focus. Here's what we can do: 1) Immediate action to address your concern, 2) Follow-up to ensure satisfaction, 3) Process improvement to prevent recurrence.",None,1753655905.665759,0.41511873785700776,0.39764653869218636,38.98683299099908,0.03246522152102827,191.84828649202004,7479,0.0,0.5671406274344685,0.568966660642996,0.5680521765728891,0.7011882648676437,0.4940673113994488,0.5996402268672753,0.5950529736552139,35,1,35.0,34,0.5328215492369557,0.3320317968363192,0.5113872746812366,0.3380048190936176,0.4587468735848372,0.6145514563561917,0.5933313076211846,0.7287029492149429
alfworld_196,dynamic_pruning_top_p,worfbench,"You are in the middle of a room. Looking quickly around you, you see a armchair 1, a diningtable 1, a drawer 4, a drawer 3, a drawer 2, a drawer 1, a garbagecan 1, a shelf 1, a sidetable 3, a sidetable 2, a sidetable 1, and a sofa 1.

Your task is to: find two newspaper and put them in armchair.The action list you can take: 1. go to {recep}
2. task {obj} from {recep}
3. put {obj} in/on {recep}
4. open {recep}
5. close {recep}
6. toggle {obj} {recep}
7. clean {obj} with {recep}
8. heat {obj} with {recep}
9. cool {obj} with {recep}
where {obj} and {recep} correspond to objects and receptacles.","Analysis of You are in the middle of a room. Lo shows several key insights: Primary factors indicate specific trends, secondary analysis reveals underlying patterns, and recommendations include actionable next steps.","Node:
1: go to locations where newspapers may be placed
2: take newspaper from location
3: go to armchair
4: put newspaper in/on armchair
5: repeat process for second newspaper.
Edge: (START,1) (1,2) (2,3) (3,4) (4,5) (5,END)",1753655905.665813,0.7878833942577019,0.7955869110971842,47.72751114899157,0.02835044787961187,255.78111470376425,12207,0.0,0.4260996277775936,0.3551778768322787,0.3874197329888348,0.4710335289432915,0.37866710639847967,0.42663715144115616,0.428336550095264,31,37,0.8378378378378378,6,0.20397040804385025,0.8101783702066448,0.5891813698700996,0.4213785785673069,0.534443382706865,0.796240537160829,0.8510426396192321,0.8909849935188292
alfworld_1991,dynamic_pruning_top_p,worfbench,"You are in the middle of a room. Looking quickly around you, you see a cabinet 13, a cabinet 12, a cabinet 11, a cabinet 10, a cabinet 9, a cabinet 8, a cabinet 7, a cabinet 6, a cabinet 5, a cabinet 4, a cabinet 3, a cabinet 2, a cabinet 1, a coffeemachine 1, a countertop 4, a countertop 3, a countertop 2, a countertop 1, a drawer 27, a drawer 26, a drawer 25, a drawer 24, a drawer 23, a drawer 22, a drawer 21, a drawer 20, a drawer 19, a drawer 18, a drawer 17, a drawer 16, a drawer 15, a drawer 14, a drawer 13, a drawer 12, a drawer 11, a drawer 10, a drawer 9, a drawer 8, a drawer 7, a drawer 6, a drawer 5, a drawer 4, a drawer 3, a drawer 2, a drawer 1, a fridge 1, a garbagecan 1, a microwave 1, a sinkbasin 1, a stoveburner 4, a stoveburner 3, a stoveburner 2, a stoveburner 1, and a toaster 1.

Your task is to: heat some apple and put it in fridge.The action list you can take: 1. go to {recep}
2. task {obj} from {recep}
3. put {obj} in/on {recep}
4. open {recep}
5. close {recep}
6. toggle {obj} {recep}
7. clean {obj} with {recep}
8. heat {obj} with {recep}
9. cool {obj} with {recep}
where {obj} and {recep} correspond to objects and receptacles.","Analysis of You are in the middle of a room. Lo shows several key insights: Primary factors indicate specific trends, secondary analysis reveals underlying patterns, and recommendations include actionable next steps.","Node:
1: go to where the apple may be placed
2: go to microwave
3: open microwave
4: heat apple with microwave
5: go to fridge
6: open fridge
7: put apple in/on fridge.
Edge: (START,1) (1,2) (2,3) (3,4) (4,5) (5,6) (6,7) (7,END)",1753655905.665865,0.6385954687022039,0.7423814707052021,62.25625753723398,0.040740964208973676,225.27055079590016,14024,0.0,0.69645441543384,0.5836533910307449,0.6350839815420525,0.8627307857077784,0.5348328346610831,0.6768874923010669,0.7753990384735615,31,43,0.7209302325581395,12,0.3276589005860484,0.4142835000311637,0.32778674000291197,0.5298713820160966,0.35657638020670807,0.6938239239793157,0.8580163310661605,0.5186284028699256
alfworld_715,dynamic_pruning_top_p,worfbench,"You are in the middle of a room. Looking quickly around you, you see a cabinet 20, a cabinet 19, a cabinet 18, a cabinet 17, a cabinet 16, a cabinet 15, a cabinet 14, a cabinet 13, a cabinet 12, a cabinet 11, a cabinet 10, a cabinet 9, a cabinet 8, a cabinet 7, a cabinet 6, a cabinet 5, a cabinet 4, a cabinet 3, a cabinet 2, a cabinet 1, a coffeemachine 1, a countertop 2, a countertop 1, a diningtable 2, a diningtable 1, a drawer 6, a drawer 5, a drawer 4, a drawer 3, a drawer 2, a drawer 1, a fridge 1, a garbagecan 1, a microwave 1, a sinkbasin 1, a stoveburner 4, a stoveburner 3, a stoveburner 2, a stoveburner 1, and a toaster 1.

Your task is to: put a cool potato in garbagecan.The action list you can take: 1. go to {recep}
2. task {obj} from {recep}
3. put {obj} in/on {recep}
4. open {recep}
5. close {recep}
6. toggle {obj} {recep}
7. clean {obj} with {recep}
8. heat {obj} with {recep}
9. cool {obj} with {recep}
where {obj} and {recep} correspond to objects and receptacles.","Analysis of You are in the middle of a room. Lo shows several key insights: Primary factors indicate specific trends, secondary analysis reveals underlying patterns, and recommendations include actionable next steps.","Node:
1: go to countertop
2: take potato from countertop
3: go to fridge
4: open fridge
5: close fridge
6: go to garbagecan
7: put potato in/on garbagecan.
Edge: (START,1) (1,2) (2,3) (3,4) (4,5) (5,6) (6,7) (7,END)",1753655905.665916,0.466715067627418,0.4125171501526875,6.241955169765043,0.02638281682178452,211.1978493494888,1318,0.0,0.6030455111836764,0.5342419419726898,0.5665624888387564,0.6658868377245173,0.48993688690536874,0.5769587348139754,0.5318610921651944,31,38,0.8157894736842105,7,0.573126307980792,0.580155238689815,0.4498112388809247,0.5480401696804152,0.5343642618505106,0.862648303143067,0.7224242254961324,0.6469610028001468
alfworld_1622,dynamic_pruning_top_p,worfbench,"You are in the middle of a room. Looking quickly around you, you see a armchair 2, a armchair 1, a diningtable 1, a drawer 4, a drawer 3, a drawer 2, a drawer 1, a dresser 1, a garbagecan 1, a ottoman 1, a sidetable 3, a sidetable 2, a sidetable 1, and a sofa 1.

Your task is to: look at pillow under the desklamp.The action list you can take: 1. go to {recep}
2. task {obj} from {recep}
3. put {obj} in/on {recep}
4. open {recep}
5. close {recep}
6. toggle {obj} {recep}
7. clean {obj} with {recep}
8. heat {obj} with {recep}
9. cool {obj} with {recep}
where {obj} and {recep} correspond to objects and receptacles.","Analysis of You are in the middle of a room. Lo shows several key insights: Primary factors indicate specific trends, secondary analysis reveals underlying patterns, and recommendations include actionable next steps.","Node:
1: go to where pillows may be located
2: take pillow from where you find it
3: check multiple locations for desklamp
4: go to the location where desklamp is found
5: use desklamp to look at pillow under it.
Edge: (START,1) (1,2) (2,3) (3,4) (4,5) (5,END)",1753655905.665971,0.7097352137382309,0.7844177403691405,55.61897703957807,0.021448895008651575,222.33748414308062,12366,0.0,0.45068590627591587,0.4013873881899025,0.4246105117694097,0.47091744093500215,0.3250016108519858,0.4146437015988054,0.43910508734094794,31,48,0.6458333333333334,17,0.29988735266137634,0.5648124706922114,0.4962948101388794,0.5675238914696361,0.4536648778308224,0.8235444545201382,0.728137985655049,0.6618435536884062
alfworld_2445,dynamic_pruning_top_p,worfbench,"You are in the middle of a room. Looking quickly around you, you see a bed 1, a drawer 10, a drawer 9, a drawer 8, a drawer 7, a drawer 6, a drawer 5, a drawer 4, a drawer 3, a drawer 2, a drawer 1, a dresser 1, a garbagecan 1, a shelf 9, a shelf 8, a shelf 7, a shelf 6, a shelf 5, a shelf 4, a shelf 3, a shelf 2, and a shelf 1.

Your task is to: find two cd and put them in drawer.The action list you can take: 1. go to {recep}
2. task {obj} from {recep}
3. put {obj} in/on {recep}
4. open {recep}
5. close {recep}
6. toggle {obj} {recep}
7. clean {obj} with {recep}
8. heat {obj} with {recep}
9. cool {obj} with {recep}
where {obj} and {recep} correspond to objects and receptacles.","Analysis of You are in the middle of a room. Lo shows several key insights: Primary factors indicate specific trends, secondary analysis reveals underlying patterns, and recommendations include actionable next steps.","Node:
1: go to where the items may be placed
2: take cd from where you found it
3: store cd temporarily in drawer
4: go to where the second cd may be found
5: take second cd from where you found it
6: go back to drawer
7: put cds in/on drawer
8: close drawer.
Edge: (START,1) (1,2) (2,3) (3,4) (4,5) (5,6) (6,7) (7,8) (8,END)",1753655905.666031,0.5563619229572968,0.476554389609309,35.82138675404616,0.032858826237835204,222.33242355319302,7964,0.0,0.5013033189018249,0.4537207292855392,0.47632665978851657,0.5579728961752203,0.37927349854526377,0.48093230360260497,0.5021046980343207,31,66,0.4696969696969697,35,0.44154807297014653,0.7930047115817076,0.6460249295659951,0.4402308185190033,0.626859238039283,0.8526496048523221,0.902731767717215,0.8118082558094932
alfworld_3028,dynamic_pruning_top_p,worfbench,"You are in the middle of a room. Looking quickly around you, you see a bed 1, a cabinet 4, a cabinet 3, a cabinet 2, a cabinet 1, a desk 1, a drawer 2, a drawer 1, a garbagecan 1, a shelf 1, and a sidetable 1.

Your task is to: put a pen in desk.The action list you can take: 1. go to {recep}
2. task {obj} from {recep}
3. put {obj} in/on {recep}
4. open {recep}
5. close {recep}
6. toggle {obj} {recep}
7. clean {obj} with {recep}
8. heat {obj} with {recep}
9. cool {obj} with {recep}
where {obj} and {recep} correspond to objects and receptacles.","Analysis of You are in the middle of a room. Lo shows several key insights: Primary factors indicate specific trends, secondary analysis reveals underlying patterns, and recommendations include actionable next steps.","Node:
1: go to where the pen may be placed
2: take pen from where you found it
3: go to where desk is in
4: put pen in/on desk.
Edge: (START,1) (1,2) (2,3) (3,4) (4,END)",1753655905.666081,0.6002714428211134,0.6184519424054461,45.747263238418675,0.02840850397275129,192.05176916939848,8785,0.0,0.551273626726971,0.4957113349072486,0.5220181672474855,0.6225038231276775,0.46859808541062764,0.5641705235714689,0.5226258767235871,31,36,0.8611111111111112,5,0.37487775216609465,0.8439136909167579,0.5205514004050211,0.30014930460184763,0.5797809478292912,0.6442267472899127,0.882083857547707,0.828817594580147
alfworld_1585,dynamic_pruning_top_p,worfbench,"You are in the middle of a room. Looking quickly around you, you see a cabinet 11, a cabinet 10, a cabinet 9, a cabinet 8, a cabinet 7, a cabinet 6, a cabinet 5, a cabinet 4, a cabinet 3, a cabinet 2, a cabinet 1, a coffeemachine 1, a countertop 2, a countertop 1, a diningtable 1, a drawer 3, a drawer 2, a drawer 1, a fridge 1, a garbagecan 1, a microwave 1, a sinkbasin 1, a stoveburner 4, a stoveburner 3, a stoveburner 2, a stoveburner 1, and a toaster 1.

Your task is to: cool some bread and put it in diningtable.The action list you can take: 1. go to {recep}
2. task {obj} from {recep}
3. put {obj} in/on {recep}
4. open {recep}
5. close {recep}
6. toggle {obj} {recep}
7. clean {obj} with {recep}
8. heat {obj} with {recep}
9. cool {obj} with {recep}
where {obj} and {recep} correspond to objects and receptacles.","Analysis of You are in the middle of a room. Lo shows several key insights: Primary factors indicate specific trends, secondary analysis reveals underlying patterns, and recommendations include actionable next steps.","Node:
1: go to where the bread may be placed
2: take bread from where you found it
3: cool bread with fridge or other cooling tools
4: go to where the dining table is
5: put bread in/on dining table.
Edge: (START,1) (1,2) (2,3) (3,4) (4,5) (5,END)",1753655905.666132,0.5827382702784376,0.6458341864579765,40.62445783067299,0.010166719532940642,228.16186102169482,9268,0.0,0.4187019975793813,0.38660140148123817,0.40201191068112685,0.4999675806359518,0.30950945676817193,0.4138397017779639,0.4080108035562177,31,48,0.6458333333333334,17,0.2647878537209919,0.6597179615878705,0.46809412610962725,0.5024117293218056,0.4641999804728299,0.8465234527595068,0.7283327144775187,0.7522810594942078
alfworld_1896,dynamic_pruning_top_p,worfbench,"You are in the middle of a room. Looking quickly around you, you see a bathtubbasin 1, a cabinet 4, a cabinet 3, a cabinet 2, a cabinet 1, a countertop 1, a garbagecan 1, a handtowelholder 1, a shelf 1, a sinkbasin 2, a sinkbasin 1, a toilet 1, a toiletpaperhanger 1, a towelholder 2, and a towelholder 1.

Your task is to: put a dishsponge in toilet.The action list you can take: 1. go to {recep}
2. task {obj} from {recep}
3. put {obj} in/on {recep}
4. open {recep}
5. close {recep}
6. toggle {obj} {recep}
7. clean {obj} with {recep}
8. heat {obj} with {recep}
9. cool {obj} with {recep}
where {obj} and {recep} correspond to objects and receptacles.","Analysis of You are in the middle of a room. Lo shows several key insights: Primary factors indicate specific trends, secondary analysis reveals underlying patterns, and recommendations include actionable next steps.","Node:
1: go to where the dishsponge may be placed
2: take dishsponge from where you found it
3: go to where toilet is in
4: put dishsponge in/on toilet.
Edge: (START,1) (1,2) (2,3) (3,4) (4,END)",1753655905.666194,0.2784312017414715,0.23318686871207783,15.202390799314452,0.02859628915347097,245.50686125990637,3732,0.0,0.5809890106854751,0.5041736429889881,0.5398625635742468,0.6362313200587006,0.4795054563922523,0.5536997390303477,0.5247725378471438,31,36,0.8611111111111112,5,0.25995403773161074,0.4127981768697266,0.47187419016705134,0.4820661911946183,0.38154213492279626,0.87897459020798,0.8866854896456794,0.5256115880124564
alfworld_1866,dynamic_pruning_top_p,worfbench,"You are in the middle of a room. Looking quickly around you, you see a cabinet 11, a cabinet 10, a cabinet 9, a cabinet 8, a cabinet 7, a cabinet 6, a cabinet 5, a cabinet 4, a cabinet 3, a cabinet 2, a cabinet 1, a coffeemachine 1, a countertop 2, a countertop 1, a diningtable 1, a drawer 3, a drawer 2, a drawer 1, a fridge 1, a garbagecan 1, a microwave 1, a sinkbasin 1, a stoveburner 4, a stoveburner 3, a stoveburner 2, a stoveburner 1, and a toaster 1.

Your task is to: put a cool bread in countertop.The action list you can take: 1. go to {recep}
2. task {obj} from {recep}
3. put {obj} in/on {recep}
4. open {recep}
5. close {recep}
6. toggle {obj} {recep}
7. clean {obj} with {recep}
8. heat {obj} with {recep}
9. cool {obj} with {recep}
where {obj} and {recep} correspond to objects and receptacles.","Analysis of You are in the middle of a room. Lo shows several key insights: Primary factors indicate specific trends, secondary analysis reveals underlying patterns, and recommendations include actionable next steps.","Node:
1: go to where the bread may be placed
2: take bread from where you found it
3: cool bread with fridge or other cooling tools
4: go to the place where countertop is in
5: put bread in/on countertop.
Edge: (START,1) (1,2) (2,3) (3,4) (4,5) (5,END)",1753655905.666249,0.4951351860264423,0.43892790490271877,42.632214056687445,0.022774520653555688,235.19033401940413,10026,0.0,0.45990715200398824,0.3859520650359596,0.419696591264698,0.4913467401940331,0.35718375858993306,0.42064163952872696,0.3940464877549475,31,48,0.6458333333333334,17,0.3683570043439328,0.7896315877252638,0.6491262409218288,0.3341149966804491,0.6023716109970084,0.9432955599014912,0.9047681517455298,0.8099826148433168
